transaction_id,customer_id,subscription_id,amount,currency,status,transaction_date,payment_method
TXN-bd773e26,CUST-ec0683fa,SUB-8662c6e0,49.0,USD,Success,2024-07-29,Credit Card
TXN-b742dd92,CUST-ec0683fa,SUB-8662c6e0,49.0,USD,Success,2024-08-29,Wire Transfer
TXN-4db0d7eb,CUST-ec0683fa,SUB-8662c6e0,49.0,USD,Success,2024-09-29,PayPal
TXN-6387bfcb,CUST-ec0683fa,SUB-8662c6e0,49.0,USD,Success,2024-10-29,PayPal
TXN-85fbdbbd,CUST-ec0683fa,SUB-8662c6e0,49.0,USD,Success,2024-11-29,Credit Card
TXN-5848d052,CUST-ec0683fa,SUB-8662c6e0,49.0,USD,Success,2024-12-29,Wire Transfer
TXN-7a591c52,CUST-ec0683fa,SUB-8662c6e0,49.0,USD,Success,2025-01-29,Credit Card
TXN-ecf7d881,CUST-ec0683fa,SUB-8662c6e0,49.0,USD,Success,2025-02-28,Wire Transfer
TXN-abfec4c2,CUST-ec0683fa,SUB-8662c6e0,49.0,USD,Success,2025-03-28,Wire Transfer
TXN-1a698256,CUST-ec0683fa,SUB-8662c6e0,49.0,USD,Success,2025-04-28,Wire Transfer
TXN-c5979467,CUST-ec0683fa,SUB-8662c6e0,49.0,USD,Success,2025-05-28,PayPal
TXN-e0964e97,CUST-ec0683fa,SUB-8662c6e0,49.0,USD,Success,2025-06-28,Wire Transfer
TXN-6fc16501,CUST-ec0683fa,SUB-8662c6e0,49.0,USD,Success,2025-07-28,PayPal
TXN-afe6322c,CUST-ec0683fa,SUB-8662c6e0,49.0,USD,Success,2025-08-28,Wire Transfer
TXN-11560b46,CUST-ec0683fa,SUB-8662c6e0,49.0,USD,Success,2025-09-28,PayPal
TXN-1c468345,CUST-ec0683fa,SUB-8662c6e0,49.0,USD,Success,2025-10-28,PayPal
TXN-763e6907,CUST-ec0683fa,SUB-8662c6e0,49.0,USD,Success,2025-11-28,PayPal
TXN-1e16fe70,CUST-ec0683fa,SUB-8662c6e0,49.0,USD,Success,2025-12-28,Credit Card
TXN-170890ac,CUST-ec0683fa,SUB-8662c6e0,49.0,USD,Success,2026-01-28,Wire Transfer
TXN-196dd5d3,CUST-ec0683fa,SUB-8662c6e0,49.0,USD,Success,2026-02-28,Credit Card
TXN-11864074,CUST-ec0683fa,SUB-8662c6e0,49.0,USD,Success,2026-03-28,Wire Transfer
TXN-eb81a3d1,CUST-ec0683fa,SUB-8662c6e0,49.0,USD,Failed,2026-04-28,Wire Transfer
TXN-82b23e83,CUST-d71a8b66,SUB-71311a22,199.0,USD,Failed,2024-06-29,Credit Card
TXN-52e5c499,CUST-d71a8b66,SUB-71311a22,199.0,USD,Success,2024-07-29,PayPal
TXN-a6be9817,CUST-d71a8b66,SUB-71311a22,199.0,USD,Success,2024-08-29,Wire Transfer
TXN-d67d97d9,CUST-d71a8b66,SUB-71311a22,199.0,USD,Success,2024-09-29,PayPal
TXN-ee0c2ede,CUST-d71a8b66,SUB-71311a22,199.0,USD,Success,2024-10-29,Credit Card
TXN-7f469daa,CUST-d71a8b66,SUB-71311a22,199.0,USD,Success,2024-11-29,PayPal
TXN-761c33d4,CUST-d71a8b66,SUB-71311a22,199.0,USD,Refunded,2024-12-29,Wire Transfer
TXN-661490c2,CUST-d71a8b66,SUB-71311a22,199.0,USD,Success,2025-01-29,Wire Transfer
TXN-07eefb6d,CUST-d71a8b66,SUB-71311a22,199.0,USD,Success,2025-02-28,Wire Transfer
TXN-23e9ef19,CUST-d71a8b66,SUB-71311a22,199.0,USD,Success,2025-03-28,Credit Card
TXN-49453675,CUST-d71a8b66,SUB-71311a22,199.0,USD,Success,2025-04-28,Wire Transfer
TXN-ebcd3255,CUST-d71a8b66,SUB-71311a22,199.0,USD,Success,2025-05-28,Credit Card
TXN-f3c4281f,CUST-d71a8b66,SUB-71311a22,199.0,USD,Success,2025-06-28,PayPal
TXN-88767ae9,CUST-d71a8b66,SUB-71311a22,199.0,USD,Success,2025-07-28,Wire Transfer
TXN-07db9a32,CUST-d71a8b66,SUB-71311a22,199.0,USD,Success,2025-08-28,Wire Transfer
TXN-afcac049,CUST-d71a8b66,SUB-71311a22,199.0,USD,Success,2025-09-28,Wire Transfer
TXN-60b26494,CUST-d71a8b66,SUB-71311a22,199.0,USD,Success,2025-10-28,PayPal
TXN-653274bf,CUST-d71a8b66,SUB-71311a22,199.0,USD,Success,2025-11-28,Wire Transfer
TXN-e2ca9ff5,CUST-d71a8b66,SUB-71311a22,199.0,USD,Success,2025-12-28,Credit Card
TXN-59b5a9ef,CUST-d71a8b66,SUB-71311a22,199.0,USD,Success,2026-01-28,PayPal
TXN-afa4c9f0,CUST-d71a8b66,SUB-71311a22,199.0,USD,Success,2026-02-28,PayPal
TXN-c9fdfb82,CUST-d71a8b66,SUB-71311a22,199.0,USD,Success,2026-03-28,PayPal
TXN-76846575,CUST-d71a8b66,SUB-71311a22,199.0,USD,Failed,2026-04-28,PayPal
TXN-56491581,CUST-913c81c9,SUB-18157b51,49.0,USD,Success,2025-11-27,PayPal
TXN-d99dec0f,CUST-913c81c9,SUB-18157b51,49.0,USD,Success,2025-12-27,Credit Card
TXN-fde2be5b,CUST-913c81c9,SUB-18157b51,49.0,USD,Success,2026-01-27,PayPal
TXN-ecca26d5,CUST-913c81c9,SUB-18157b51,49.0,USD,Success,2026-02-27,Wire Transfer
TXN-01047f01,CUST-913c81c9,SUB-18157b51,49.0,USD,Success,2026-03-27,PayPal
TXN-726ecfa4,CUST-913c81c9,SUB-18157b51,49.0,USD,Success,2026-04-27,PayPal
TXN-f437b0d5,CUST-f801c651,SUB-b700e165,499.0,USD,Failed,2026-04-09,PayPal
TXN-786d7a59,CUST-f801c651,SUB-b700e165,499.0,USD,Success,2026-05-09,PayPal
TXN-eaf523b8,CUST-cb05325f,SUB-03f2f30c,199.0,USD,Success,2026-01-23,PayPal
TXN-df29fc4e,CUST-cb05325f,SUB-03f2f30c,199.0,USD,Success,2026-02-23,Credit Card
TXN-6582b92c,CUST-cb05325f,SUB-03f2f30c,199.0,USD,Success,2026-03-23,Credit Card
TXN-329e5182,CUST-cb05325f,SUB-03f2f30c,199.0,USD,Success,2026-04-23,PayPal
TXN-7f4fb226,CUST-fa8a4aee,SUB-47adf2b7,49.0,USD,Success,2026-01-28,Credit Card
TXN-a4283c4a,CUST-fa8a4aee,SUB-47adf2b7,49.0,USD,Success,2026-02-28,Wire Transfer
TXN-92c52ef8,CUST-fa8a4aee,SUB-47adf2b7,49.0,USD,Success,2026-03-28,PayPal
TXN-6da9f84b,CUST-fa8a4aee,SUB-47adf2b7,49.0,USD,Success,2026-04-28,Wire Transfer
TXN-7acc0e3b,CUST-b042819e,SUB-5b54d910,49.0,USD,Success,2025-08-31,Wire Transfer
TXN-85ff5bb3,CUST-b042819e,SUB-5b54d910,49.0,USD,Success,2025-09-30,PayPal
TXN-409ea7eb,CUST-b042819e,SUB-5b54d910,49.0,USD,Failed,2025-10-30,Wire Transfer
TXN-13504d76,CUST-b042819e,SUB-5b54d910,49.0,USD,Success,2025-11-30,Wire Transfer
TXN-620d2788,CUST-b042819e,SUB-5b54d910,49.0,USD,Success,2025-12-30,Wire Transfer
TXN-3a39a4bd,CUST-b042819e,SUB-5b54d910,49.0,USD,Success,2026-01-30,PayPal
TXN-5ad0b386,CUST-b042819e,SUB-5b54d910,49.0,USD,Success,2026-02-28,PayPal
TXN-b7af9a5f,CUST-b042819e,SUB-5b54d910,49.0,USD,Success,2026-03-28,Wire Transfer
TXN-67b60c40,CUST-0847e937,SUB-c3102018,49.0,USD,Success,2025-10-29,PayPal
TXN-84523161,CUST-0847e937,SUB-c3102018,49.0,USD,Success,2025-11-29,PayPal
TXN-f79c1fc9,CUST-0847e937,SUB-c3102018,49.0,USD,Success,2025-12-29,Wire Transfer
TXN-0552f438,CUST-0847e937,SUB-c3102018,49.0,USD,Success,2026-01-29,PayPal
TXN-4a1df50c,CUST-0847e937,SUB-c3102018,49.0,USD,Success,2026-02-28,Credit Card
TXN-c4ab9dc6,CUST-0847e937,SUB-c3102018,49.0,USD,Success,2026-03-28,PayPal
TXN-b4c4a16c,CUST-0847e937,SUB-c3102018,49.0,USD,Success,2026-04-28,Credit Card
TXN-fa53942e,CUST-9d05ac0f,SUB-ef71e7bf,199.0,USD,Success,2026-02-21,Wire Transfer
TXN-2e1bdfec,CUST-9d05ac0f,SUB-ef71e7bf,199.0,USD,Success,2026-03-21,PayPal
TXN-062c7859,CUST-257ba9f9,SUB-9bd9882a,49.0,USD,Success,2026-01-22,Wire Transfer
TXN-4a45dc12,CUST-257ba9f9,SUB-9bd9882a,49.0,USD,Success,2026-02-22,Wire Transfer
TXN-b750c0ff,CUST-257ba9f9,SUB-9bd9882a,49.0,USD,Success,2026-03-22,Wire Transfer
TXN-29a79347,CUST-257ba9f9,SUB-9bd9882a,49.0,USD,Success,2026-04-22,Wire Transfer
TXN-67a83419,CUST-a78f8612,SUB-f76efa0c,49.0,USD,Refunded,2025-08-03,Wire Transfer
TXN-d9a12f6e,CUST-a78f8612,SUB-f76efa0c,49.0,USD,Success,2025-09-03,PayPal
TXN-0c91d3ba,CUST-a78f8612,SUB-f76efa0c,49.0,USD,Success,2025-10-03,Credit Card
TXN-213e15d0,CUST-a78f8612,SUB-f76efa0c,49.0,USD,Success,2025-11-03,PayPal
TXN-dfed80a3,CUST-a78f8612,SUB-f76efa0c,49.0,USD,Success,2025-12-03,PayPal
TXN-350e7566,CUST-a78f8612,SUB-f76efa0c,49.0,USD,Success,2026-01-03,PayPal
TXN-25dba626,CUST-a78f8612,SUB-f76efa0c,49.0,USD,Success,2026-02-03,PayPal
TXN-f5d1b3cf,CUST-a78f8612,SUB-f76efa0c,49.0,USD,Success,2026-03-03,Credit Card
TXN-03b92e84,CUST-a78f8612,SUB-f76efa0c,49.0,USD,Success,2026-04-03,PayPal
TXN-d8f12a91,CUST-a78f8612,SUB-f76efa0c,49.0,USD,Success,2026-05-03,Wire Transfer
TXN-a87b8158,CUST-2c7d29f7,SUB-3865a7ce,1999.0,USD,Success,2026-01-05,PayPal
TXN-54b1b31a,CUST-2c7d29f7,SUB-3865a7ce,1999.0,USD,Success,2026-02-05,PayPal
TXN-51a1cc59,CUST-2c7d29f7,SUB-3865a7ce,1999.0,USD,Failed,2026-03-05,Credit Card
TXN-d5edcf85,CUST-2c7d29f7,SUB-3865a7ce,1999.0,USD,Success,2026-04-05,Credit Card
TXN-1c949ff1,CUST-31c86b15,SUB-fcd11b51,499.0,USD,Success,2026-04-22,Wire Transfer
TXN-90f319fe,CUST-6ff6d7e7,SUB-582728d3,199.0,USD,Failed,2024-10-27,PayPal
TXN-674cb154,CUST-6ff6d7e7,SUB-582728d3,199.0,USD,Refunded,2024-11-27,PayPal
TXN-2340b095,CUST-6ff6d7e7,SUB-582728d3,199.0,USD,Success,2024-12-27,PayPal
TXN-79bbe8da,CUST-6ff6d7e7,SUB-582728d3,199.0,USD,Success,2025-01-27,Wire Transfer
TXN-8d72928e,CUST-6ff6d7e7,SUB-582728d3,199.0,USD,Success,2025-02-27,Credit Card
TXN-a083961c,CUST-6ff6d7e7,SUB-582728d3,199.0,USD,Success,2025-03-27,Wire Transfer
TXN-2da993b0,CUST-6ff6d7e7,SUB-582728d3,199.0,USD,Success,2025-04-27,PayPal
TXN-bc8a7be7,CUST-6ff6d7e7,SUB-582728d3,199.0,USD,Success,2025-05-27,Credit Card
TXN-ce3d696e,CUST-6ff6d7e7,SUB-582728d3,199.0,USD,Success,2025-06-27,Credit Card
TXN-e58be844,CUST-6ff6d7e7,SUB-582728d3,199.0,USD,Success,2025-07-27,Wire Transfer
TXN-3b56aea6,CUST-6ff6d7e7,SUB-582728d3,199.0,USD,Success,2025-08-27,Credit Card
TXN-66adbfc1,CUST-6ff6d7e7,SUB-582728d3,199.0,USD,Success,2025-09-27,Credit Card
TXN-1d1603bb,CUST-6ff6d7e7,SUB-582728d3,199.0,USD,Success,2025-10-27,PayPal
TXN-2894dfd7,CUST-6ff6d7e7,SUB-582728d3,199.0,USD,Success,2025-11-27,PayPal
TXN-4e111bf2,CUST-6ff6d7e7,SUB-582728d3,199.0,USD,Success,2025-12-27,Credit Card
TXN-dcecef46,CUST-6ff6d7e7,SUB-582728d3,199.0,USD,Success,2026-01-27,Credit Card
TXN-66702f42,CUST-aa102666,SUB-98519e62,1999.0,USD,Success,2025-06-06,Wire Transfer
TXN-5ec89a04,CUST-aa102666,SUB-98519e62,1999.0,USD,Success,2025-07-06,Wire Transfer
TXN-37778e0b,CUST-aa102666,SUB-98519e62,1999.0,USD,Success,2025-08-06,Credit Card
TXN-e836e09a,CUST-aa102666,SUB-98519e62,1999.0,USD,Success,2025-09-06,PayPal
TXN-725524a7,CUST-aa102666,SUB-98519e62,1999.0,USD,Success,2025-10-06,Credit Card
TXN-005dd876,CUST-aa102666,SUB-98519e62,1999.0,USD,Success,2025-11-06,Credit Card
TXN-3c21fa91,CUST-aa102666,SUB-98519e62,1999.0,USD,Failed,2025-12-06,PayPal
TXN-f767916b,CUST-aa102666,SUB-98519e62,1999.0,USD,Success,2026-01-06,PayPal
TXN-8ee22b0f,CUST-aa102666,SUB-98519e62,1999.0,USD,Success,2026-02-06,Wire Transfer
TXN-194c86bb,CUST-aa102666,SUB-98519e62,1999.0,USD,Success,2026-03-06,Wire Transfer
TXN-52799eca,CUST-7f0af3c4,SUB-475c7f55,49.0,USD,Success,2025-09-28,Wire Transfer
TXN-2c8f484f,CUST-7f0af3c4,SUB-475c7f55,49.0,USD,Refunded,2025-10-28,Wire Transfer
TXN-178a87d2,CUST-7f0af3c4,SUB-475c7f55,49.0,USD,Success,2025-11-28,PayPal
TXN-f044b9c9,CUST-7f0af3c4,SUB-475c7f55,49.0,USD,Success,2025-12-28,Credit Card
TXN-23a04cf2,CUST-7f0af3c4,SUB-475c7f55,49.0,USD,Success,2026-01-28,Wire Transfer
TXN-ddf3cbe1,CUST-c34ae956,SUB-e42b4bed,199.0,USD,Success,2024-10-02,Wire Transfer
TXN-81f246c5,CUST-c34ae956,SUB-e42b4bed,199.0,USD,Success,2024-11-02,PayPal
TXN-8ee02015,CUST-c34ae956,SUB-e42b4bed,199.0,USD,Success,2024-12-02,PayPal
TXN-787c1852,CUST-c34ae956,SUB-e42b4bed,199.0,USD,Success,2025-01-02,Credit Card
TXN-ae4a8e94,CUST-c34ae956,SUB-e42b4bed,199.0,USD,Success,2025-02-02,Credit Card
TXN-8e2322af,CUST-c34ae956,SUB-e42b4bed,199.0,USD,Success,2025-03-02,PayPal
TXN-6fa13469,CUST-c34ae956,SUB-e42b4bed,199.0,USD,Success,2025-04-02,Wire Transfer
TXN-b91a9c44,CUST-c34ae956,SUB-e42b4bed,199.0,USD,Success,2025-05-02,Wire Transfer
TXN-7c4acc71,CUST-c34ae956,SUB-e42b4bed,199.0,USD,Success,2025-06-02,Wire Transfer
TXN-bba7179d,CUST-c34ae956,SUB-e42b4bed,199.0,USD,Success,2025-07-02,Credit Card
TXN-50fc2500,CUST-c34ae956,SUB-e42b4bed,199.0,USD,Success,2025-08-02,Wire Transfer
TXN-1ac53db7,CUST-c34ae956,SUB-e42b4bed,199.0,USD,Success,2025-09-02,Wire Transfer
TXN-a79bfae1,CUST-c34ae956,SUB-e42b4bed,199.0,USD,Failed,2025-10-02,PayPal
TXN-68419a86,CUST-c34ae956,SUB-e42b4bed,199.0,USD,Success,2025-11-02,Wire Transfer
TXN-afcd1691,CUST-c34ae956,SUB-e42b4bed,199.0,USD,Success,2025-12-02,PayPal
TXN-1620514c,CUST-c34ae956,SUB-e42b4bed,199.0,USD,Success,2026-01-02,Wire Transfer
TXN-cdac7df5,CUST-c34ae956,SUB-e42b4bed,199.0,USD,Success,2026-02-02,Credit Card
TXN-92ed27e7,CUST-c34ae956,SUB-e42b4bed,199.0,USD,Success,2026-03-02,Wire Transfer
TXN-d30e6bf8,CUST-c34ae956,SUB-e42b4bed,199.0,USD,Success,2026-04-02,Wire Transfer
TXN-d64fe93d,CUST-c34ae956,SUB-e42b4bed,199.0,USD,Success,2026-05-02,PayPal
TXN-baf0573a,CUST-ceaef0e0,SUB-14d847a3,199.0,USD,Success,2025-09-23,PayPal
TXN-91d4be17,CUST-ceaef0e0,SUB-14d847a3,199.0,USD,Success,2025-10-23,PayPal
TXN-7f9a7250,CUST-ceaef0e0,SUB-14d847a3,199.0,USD,Success,2025-11-23,Wire Transfer
TXN-ab3fe39e,CUST-40d8b194,SUB-34708254,199.0,USD,Success,2025-01-19,Wire Transfer
TXN-cd1d2e96,CUST-40d8b194,SUB-34708254,199.0,USD,Success,2025-02-19,Credit Card
TXN-9977e239,CUST-40d8b194,SUB-34708254,199.0,USD,Failed,2025-03-19,Wire Transfer
TXN-3fc334ef,CUST-40d8b194,SUB-34708254,199.0,USD,Success,2025-04-19,Credit Card
TXN-a2089921,CUST-40d8b194,SUB-34708254,199.0,USD,Success,2025-05-19,PayPal
TXN-b773a9be,CUST-40d8b194,SUB-34708254,199.0,USD,Success,2025-06-19,PayPal
TXN-fd5bf760,CUST-40d8b194,SUB-34708254,199.0,USD,Success,2025-07-19,PayPal
TXN-0ca16044,CUST-40d8b194,SUB-34708254,199.0,USD,Success,2025-08-19,Credit Card
TXN-b03dd67a,CUST-40d8b194,SUB-34708254,199.0,USD,Success,2025-09-19,Wire Transfer
TXN-afbfd0c7,CUST-40d8b194,SUB-34708254,199.0,USD,Success,2025-10-19,PayPal
TXN-75fd98c9,CUST-40d8b194,SUB-34708254,199.0,USD,Success,2025-11-19,Wire Transfer
TXN-5f708a13,CUST-40d8b194,SUB-34708254,199.0,USD,Success,2025-12-19,Wire Transfer
TXN-bc0495d0,CUST-40d8b194,SUB-34708254,199.0,USD,Success,2026-01-19,PayPal
TXN-b9097d22,CUST-40d8b194,SUB-34708254,199.0,USD,Success,2026-02-19,Credit Card
TXN-7f4697d5,CUST-40d8b194,SUB-34708254,199.0,USD,Success,2026-03-19,Wire Transfer
TXN-e23f2b7f,CUST-40d8b194,SUB-34708254,199.0,USD,Success,2026-04-19,PayPal
TXN-b31bc232,CUST-f13fc68e,SUB-211f9c11,49.0,USD,Success,2025-10-26,Wire Transfer
TXN-9b9740a7,CUST-f13fc68e,SUB-211f9c11,49.0,USD,Success,2025-11-26,Wire Transfer
TXN-8e7921fc,CUST-f13fc68e,SUB-211f9c11,49.0,USD,Success,2025-12-26,Wire Transfer
TXN-4cbafacb,CUST-f13fc68e,SUB-211f9c11,49.0,USD,Success,2026-01-26,Wire Transfer
TXN-6cfb0b1a,CUST-f13fc68e,SUB-211f9c11,49.0,USD,Success,2026-02-26,Wire Transfer
TXN-2b719bd9,CUST-f13fc68e,SUB-211f9c11,49.0,USD,Success,2026-03-26,Credit Card
TXN-87045ae0,CUST-f13fc68e,SUB-211f9c11,49.0,USD,Success,2026-04-26,Credit Card
TXN-93f982ab,CUST-f1466a2b,SUB-1897ff9c,199.0,USD,Success,2024-10-03,PayPal
TXN-460f930a,CUST-f1466a2b,SUB-1897ff9c,199.0,USD,Success,2024-11-03,Credit Card
TXN-3a060a04,CUST-f1466a2b,SUB-1897ff9c,199.0,USD,Success,2024-12-03,Credit Card
TXN-50ec900b,CUST-f1466a2b,SUB-1897ff9c,199.0,USD,Success,2025-01-03,Credit Card
TXN-dd5f7e8e,CUST-f1466a2b,SUB-1897ff9c,199.0,USD,Success,2025-02-03,Wire Transfer
TXN-d896b2ed,CUST-f1466a2b,SUB-1897ff9c,199.0,USD,Refunded,2025-03-03,Wire Transfer
TXN-47334aba,CUST-f1466a2b,SUB-1897ff9c,199.0,USD,Success,2025-04-03,PayPal
TXN-52058ff9,CUST-f1466a2b,SUB-1897ff9c,199.0,USD,Success,2025-05-03,PayPal
TXN-fe56bd68,CUST-f1466a2b,SUB-1897ff9c,199.0,USD,Success,2025-06-03,PayPal
TXN-7edede78,CUST-4e8d47d4,SUB-875de76a,199.0,USD,Success,2026-04-23,Wire Transfer
TXN-08252233,CUST-bdc7d957,SUB-272f1435,499.0,USD,Success,2024-07-27,Credit Card
TXN-1236b4bf,CUST-bdc7d957,SUB-272f1435,499.0,USD,Success,2024-08-27,Credit Card
TXN-5691cbbf,CUST-49c34494,SUB-fdcea275,49.0,USD,Success,2025-01-28,Wire Transfer
TXN-d63195b2,CUST-49c34494,SUB-fdcea275,49.0,USD,Success,2025-02-28,PayPal
TXN-a63b1bb7,CUST-49c34494,SUB-fdcea275,49.0,USD,Success,2025-03-28,PayPal
TXN-7ba6d544,CUST-7b505c44,SUB-26c048f1,49.0,USD,Success,2025-03-05,PayPal
TXN-9149648f,CUST-7b505c44,SUB-26c048f1,49.0,USD,Success,2025-04-05,Wire Transfer
TXN-a5ca4b4b,CUST-7b505c44,SUB-26c048f1,49.0,USD,Success,2025-05-05,PayPal
TXN-84e12090,CUST-7b505c44,SUB-26c048f1,49.0,USD,Success,2025-06-05,PayPal
TXN-4c1c797c,CUST-7b505c44,SUB-26c048f1,49.0,USD,Success,2025-07-05,Wire Transfer
TXN-da28b4d6,CUST-7b505c44,SUB-26c048f1,49.0,USD,Success,2025-08-05,Credit Card
TXN-d39f5018,CUST-7b505c44,SUB-26c048f1,49.0,USD,Success,2025-09-05,Wire Transfer
TXN-b3cbc8e1,CUST-7b505c44,SUB-26c048f1,49.0,USD,Success,2025-10-05,Wire Transfer
TXN-aa3a54b7,CUST-7b505c44,SUB-26c048f1,49.0,USD,Success,2025-11-05,Wire Transfer
TXN-c770d9c2,CUST-7b505c44,SUB-26c048f1,49.0,USD,Success,2025-12-05,Wire Transfer
TXN-62fa132d,CUST-7b505c44,SUB-26c048f1,49.0,USD,Failed,2026-01-05,Credit Card
TXN-539f0126,CUST-7b505c44,SUB-26c048f1,49.0,USD,Success,2026-02-05,PayPal
TXN-c1da3c03,CUST-7b505c44,SUB-26c048f1,49.0,USD,Success,2026-03-05,Wire Transfer
TXN-5ed7b1f5,CUST-6ec9b0ec,SUB-3feee71d,49.0,USD,Success,2025-08-19,Credit Card
TXN-216fac91,CUST-6ec9b0ec,SUB-3feee71d,49.0,USD,Success,2025-09-19,PayPal
TXN-d5517d1f,CUST-6ec9b0ec,SUB-3feee71d,49.0,USD,Success,2025-10-19,PayPal
TXN-024dd070,CUST-6ec9b0ec,SUB-3feee71d,49.0,USD,Failed,2025-11-19,PayPal
TXN-fea71079,CUST-6ec9b0ec,SUB-3feee71d,49.0,USD,Success,2025-12-19,Wire Transfer
TXN-e2fdefd0,CUST-6ec9b0ec,SUB-3feee71d,49.0,USD,Success,2026-01-19,Wire Transfer
TXN-13d1adba,CUST-6ec9b0ec,SUB-3feee71d,49.0,USD,Success,2026-02-19,PayPal
TXN-e4885468,CUST-6ec9b0ec,SUB-3feee71d,49.0,USD,Success,2026-03-19,PayPal
TXN-add97a4c,CUST-6ec9b0ec,SUB-3feee71d,49.0,USD,Success,2026-04-19,PayPal
TXN-acfbca77,CUST-ccb1980b,SUB-65e17901,49.0,USD,Success,2025-08-07,PayPal
TXN-90d36af2,CUST-ccb1980b,SUB-65e17901,49.0,USD,Success,2025-09-07,PayPal
TXN-cb4ca563,CUST-ccb1980b,SUB-65e17901,49.0,USD,Success,2025-10-07,PayPal
TXN-b368f67d,CUST-79c5436b,SUB-9353e92a,199.0,USD,Success,2025-04-26,Credit Card
TXN-25fbf95c,CUST-79c5436b,SUB-9353e92a,199.0,USD,Success,2025-05-26,PayPal
TXN-c0275b70,CUST-79c5436b,SUB-9353e92a,199.0,USD,Success,2025-06-26,Wire Transfer
TXN-d1fc049e,CUST-79c5436b,SUB-9353e92a,199.0,USD,Success,2025-07-26,Wire Transfer
TXN-d9cbfaaa,CUST-79c5436b,SUB-9353e92a,199.0,USD,Success,2025-08-26,Wire Transfer
TXN-94342692,CUST-79c5436b,SUB-9353e92a,199.0,USD,Success,2025-09-26,PayPal
TXN-55838eba,CUST-79c5436b,SUB-9353e92a,199.0,USD,Success,2025-10-26,Wire Transfer
TXN-2987c9f2,CUST-79c5436b,SUB-9353e92a,199.0,USD,Success,2025-11-26,Credit Card
TXN-f2987f0d,CUST-79c5436b,SUB-9353e92a,199.0,USD,Success,2025-12-26,PayPal
TXN-462ae9f7,CUST-79c5436b,SUB-9353e92a,199.0,USD,Success,2026-01-26,Wire Transfer
TXN-328fc064,CUST-79c5436b,SUB-9353e92a,199.0,USD,Success,2026-02-26,Credit Card
TXN-b55355be,CUST-79c5436b,SUB-9353e92a,199.0,USD,Refunded,2026-03-26,Credit Card
TXN-069b72a3,CUST-79c5436b,SUB-9353e92a,199.0,USD,Success,2026-04-26,Wire Transfer
TXN-4a61aa89,CUST-e0c7a06a,SUB-59559a89,49.0,USD,Success,2025-05-17,Credit Card
TXN-0cf3e2be,CUST-e0c7a06a,SUB-59559a89,49.0,USD,Failed,2025-06-17,Wire Transfer
TXN-2f699f07,CUST-43c982aa,SUB-07628ec9,499.0,USD,Success,2025-02-13,Credit Card
TXN-a5e3fd1d,CUST-43c982aa,SUB-07628ec9,499.0,USD,Refunded,2025-03-13,PayPal
TXN-58c1f21d,CUST-43c982aa,SUB-07628ec9,499.0,USD,Success,2025-04-13,PayPal
TXN-c0dc0daf,CUST-43c982aa,SUB-07628ec9,499.0,USD,Refunded,2025-05-13,PayPal
TXN-f7ff9f08,CUST-43c982aa,SUB-07628ec9,499.0,USD,Success,2025-06-13,PayPal
TXN-851b7df4,CUST-43c982aa,SUB-07628ec9,499.0,USD,Success,2025-07-13,PayPal
TXN-989d1617,CUST-43c982aa,SUB-07628ec9,499.0,USD,Success,2025-08-13,Wire Transfer
TXN-7543614c,CUST-43c982aa,SUB-07628ec9,499.0,USD,Success,2025-09-13,PayPal
TXN-b0f514a2,CUST-43c982aa,SUB-07628ec9,499.0,USD,Success,2025-10-13,PayPal
TXN-a8b5cbe9,CUST-43c982aa,SUB-07628ec9,499.0,USD,Success,2025-11-13,PayPal
TXN-70f9cdaa,CUST-43c982aa,SUB-07628ec9,499.0,USD,Success,2025-12-13,PayPal
TXN-42a98e10,CUST-43c982aa,SUB-07628ec9,499.0,USD,Success,2026-01-13,Credit Card
TXN-e53dbf5e,CUST-43c982aa,SUB-07628ec9,499.0,USD,Success,2026-02-13,PayPal
TXN-64d887de,CUST-43c982aa,SUB-07628ec9,499.0,USD,Success,2026-03-13,PayPal
TXN-5d6a3227,CUST-43c982aa,SUB-07628ec9,499.0,USD,Success,2026-04-13,Wire Transfer
TXN-0a8272b1,CUST-76c0a247,SUB-9eca31ea,49.0,USD,Success,2024-07-22,Credit Card
TXN-a2a87671,CUST-76c0a247,SUB-9eca31ea,49.0,USD,Success,2024-08-22,Wire Transfer
TXN-e64225bb,CUST-76c0a247,SUB-9eca31ea,49.0,USD,Refunded,2024-09-22,PayPal
TXN-1a4a6fc9,CUST-76c0a247,SUB-9eca31ea,49.0,USD,Failed,2024-10-22,Wire Transfer
TXN-6ac1861b,CUST-76c0a247,SUB-9eca31ea,49.0,USD,Success,2024-11-22,Wire Transfer
TXN-02079453,CUST-76c0a247,SUB-9eca31ea,49.0,USD,Success,2024-12-22,PayPal
TXN-31c23881,CUST-76c0a247,SUB-9eca31ea,49.0,USD,Success,2025-01-22,Credit Card
TXN-51a33084,CUST-76c0a247,SUB-9eca31ea,49.0,USD,Success,2025-02-22,Credit Card
TXN-cd953b5d,CUST-76c0a247,SUB-9eca31ea,49.0,USD,Success,2025-03-22,Wire Transfer
TXN-d7e45866,CUST-76c0a247,SUB-9eca31ea,49.0,USD,Success,2025-04-22,PayPal
TXN-ce82f557,CUST-76c0a247,SUB-9eca31ea,49.0,USD,Success,2025-05-22,Wire Transfer
