rule_id,recommendation_title,category,customer_id,segment,reason,affected_customers,estimated_revenue_impact,impact_score,confidence_level,confidence_weight,suggested_owner,evidence_source,priority_score,priority_band
REC_002,Automated Payment Recovery — Failed Transaction,billing_recovery,CUST-d1e8f192,SMB,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",1,499.0,948.0999999999999,High,0.95,Billing Automation,1 failed transaction(s) totalling $499.00.,900.6949999999998,Medium
REC_002,Automated Payment Recovery — Failed Transaction,billing_recovery,CUST-d26a7eff,Startup,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",1,499.0,948.0999999999999,High,0.95,Billing Automation,1 failed transaction(s) totalling $499.00.,900.6949999999998,Medium
REC_002,Automated Payment Recovery — Failed Transaction,billing_recovery,CUST-d9ee5046,SMB,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",1,499.0,948.0999999999999,High,0.95,Billing Automation,1 failed transaction(s) totalling $499.00.,900.6949999999998,Medium
REC_002,Automated Payment Recovery — Failed Transaction,billing_recovery,CUST-e53bb614,Startup,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",1,499.0,948.0999999999999,High,0.95,Billing Automation,1 failed transaction(s) totalling $499.00.,900.6949999999998,Medium
REC_002,Automated Payment Recovery — Failed Transaction,billing_recovery,CUST-e61849a6,Enterprise,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",1,499.0,948.0999999999999,High,0.95,Billing Automation,1 failed transaction(s) totalling $499.00.,900.6949999999998,Medium
REC_002,Automated Payment Recovery — Failed Transaction,billing_recovery,CUST-ec953494,Startup,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",1,499.0,948.0999999999999,High,0.95,Billing Automation,1 failed transaction(s) totalling $499.00.,900.6949999999998,Medium
REC_002,Automated Payment Recovery — Failed Transaction,billing_recovery,CUST-f073137a,Startup,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",1,499.0,948.0999999999999,High,0.95,Billing Automation,1 failed transaction(s) totalling $499.00.,900.6949999999998,Medium
REC_002,Automated Payment Recovery — Failed Transaction,billing_recovery,CUST-f3870c47,Startup,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",1,499.0,948.0999999999999,High,0.95,Billing Automation,1 failed transaction(s) totalling $499.00.,900.6949999999998,Medium
REC_002,Automated Payment Recovery — Failed Transaction,billing_recovery,CUST-fcd6b1ef,SMB,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",1,499.0,948.0999999999999,High,0.95,Billing Automation,1 failed transaction(s) totalling $499.00.,900.6949999999998,Medium
REC_005,Past-Due Account Escalation,billing_recovery,CUST-9e152d50,SMB,Escalate to finance for account hold review. Send formal payment demand notice and suspend non-critical features until resolved.,1,499.0,898.2,High,0.9,Finance Operations,Subscription SUB-e986be29 is Past Due — $499.00/month outstanding.,808.3800000000001,Medium
REC_005,Past-Due Account Escalation,billing_recovery,CUST-4b5db9a2,SMB,Escalate to finance for account hold review. Send formal payment demand notice and suspend non-critical features until resolved.,1,499.0,898.2,High,0.9,Finance Operations,Subscription SUB-ed10d73e is Past Due — $499.00/month outstanding.,808.3800000000001,Medium
REC_005,Past-Due Account Escalation,billing_recovery,CUST-84a7174e,Startup,Escalate to finance for account hold review. Send formal payment demand notice and suspend non-critical features until resolved.,1,499.0,898.2,High,0.9,Finance Operations,Subscription SUB-b4a2a531 is Past Due — $499.00/month outstanding.,808.3800000000001,Medium
REC_005,Past-Due Account Escalation,billing_recovery,CUST-b01a91eb,Startup,Escalate to finance for account hold review. Send formal payment demand notice and suspend non-critical features until resolved.,1,499.0,898.2,High,0.9,Finance Operations,Subscription SUB-4a232958 is Past Due — $499.00/month outstanding.,808.3800000000001,Medium
REC_005,Past-Due Account Escalation,billing_recovery,CUST-6f52debb,Startup,Escalate to finance for account hold review. Send formal payment demand notice and suspend non-critical features until resolved.,1,499.0,898.2,High,0.9,Finance Operations,Subscription SUB-adc335d5 is Past Due — $499.00/month outstanding.,808.3800000000001,Medium
REC_005,Past-Due Account Escalation,billing_recovery,CUST-c6e6948e,Startup,Escalate to finance for account hold review. Send formal payment demand notice and suspend non-critical features until resolved.,1,499.0,898.2,High,0.9,Finance Operations,Subscription SUB-19f88fca is Past Due — $499.00/month outstanding.,808.3800000000001,Medium
REC_005,Past-Due Account Escalation,billing_recovery,CUST-c01f14b8,SMB,Escalate to finance for account hold review. Send formal payment demand notice and suspend non-critical features until resolved.,1,499.0,898.2,High,0.9,Finance Operations,Subscription SUB-439e4346 is Past Due — $499.00/month outstanding.,808.3800000000001,Medium
REC_005,Past-Due Account Escalation,billing_recovery,CUST-18ba9afa,Startup,Escalate to finance for account hold review. Send formal payment demand notice and suspend non-critical features until resolved.,1,499.0,898.2,High,0.9,Finance Operations,Subscription SUB-054d88dd is Past Due — $499.00/month outstanding.,808.3800000000001,Medium
REC_005,Past-Due Account Escalation,billing_recovery,CUST-c03bf933,Startup,Escalate to finance for account hold review. Send formal payment demand notice and suspend non-critical features until resolved.,1,499.0,898.2,High,0.9,Finance Operations,Subscription SUB-be7c13cb is Past Due — $499.00/month outstanding.,808.3800000000001,Medium
REC_005,Past-Due Account Escalation,billing_recovery,CUST-fcd6b1ef,SMB,Escalate to finance for account hold review. Send formal payment demand notice and suspend non-critical features until resolved.,1,499.0,898.2,High,0.9,Finance Operations,Subscription SUB-45893565 is Past Due — $499.00/month outstanding.,808.3800000000001,Medium
REC_005,Past-Due Account Escalation,billing_recovery,CUST-e9c667b7,Startup,Escalate to finance for account hold review. Send formal payment demand notice and suspend non-critical features until resolved.,1,499.0,898.2,High,0.9,Finance Operations,Subscription SUB-0ef7625b is Past Due — $499.00/month outstanding.,808.3800000000001,Medium
REC_005,Past-Due Account Escalation,billing_recovery,CUST-1cad3a11,Startup,Escalate to finance for account hold review. Send formal payment demand notice and suspend non-critical features until resolved.,1,499.0,898.2,High,0.9,Finance Operations,Subscription SUB-cc6fc317 is Past Due — $499.00/month outstanding.,808.3800000000001,Medium
REC_005,Past-Due Account Escalation,billing_recovery,CUST-b2df9d0b,SMB,Escalate to finance for account hold review. Send formal payment demand notice and suspend non-critical features until resolved.,1,499.0,898.2,High,0.9,Finance Operations,Subscription SUB-99225591 is Past Due — $499.00/month outstanding.,808.3800000000001,Medium
REC_005,Past-Due Account Escalation,billing_recovery,CUST-bb374cc4,Startup,Escalate to finance for account hold review. Send formal payment demand notice and suspend non-critical features until resolved.,1,499.0,898.2,High,0.9,Finance Operations,Subscription SUB-e02c1069 is Past Due — $499.00/month outstanding.,808.3800000000001,Medium
REC_005,Past-Due Account Escalation,billing_recovery,CUST-8050cd77,Mid-Market,Escalate to finance for account hold review. Send formal payment demand notice and suspend non-critical features until resolved.,1,499.0,898.2,High,0.9,Finance Operations,Subscription SUB-5fcc086f is Past Due — $499.00/month outstanding.,808.3800000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-1986c02d,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-d1e8f192,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-838d92f2,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-1fae17f0,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-0ff1a569,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-210315c9,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-28186478,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-11fe014c,Mid-Market,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-d4954121,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-83b6174e,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-4f381d83,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-ec953494,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-0a06a41b,Mid-Market,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-d9ee5046,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-9dedf808,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-ad20f27e,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-4c76a787,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-d26a7eff,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-7cc11a95,Mid-Market,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-58bc0e3f,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-61e2d5bb,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-abe1dd1e,Mid-Market,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-5d8454e6,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-7932a1e3,Mid-Market,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-4b727c7b,Mid-Market,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: Critical. Drivers: Low NPS, Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-e61849a6,Enterprise,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-bb2bf573,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-1aa37a90,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-ac63e218,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-5c38042a,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-9be3ce11,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-c53c7f77,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-364c9b76,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-27baa4d2,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-74216ecd,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-2b5d13ff,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-406f53c7,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-3f70a795,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-f073137a,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-33a9ad5e,Mid-Market,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-621c3ee9,Enterprise,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-a073f0d8,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-395a9489,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-415672dc,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: Critical. Drivers: Low NPS, Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-83303441,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-8996a7b1,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-0a941d35,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-f8c8366f,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-a3aaca07,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-72e13ca0,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-dccac442,Enterprise,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Low NPS, Failed Payments.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-c9d81e17,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-44e61b12,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-90a27133,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-1aa9bb8a,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-fefa1684,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-e3b9afa6,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-296b1437,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-f3870c47,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-aebcd965,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-11765a63,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-84f8c579,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-1b7f7730,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,499.0,998.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",798.4000000000001,Medium
REC_002,Automated Payment Recovery — Failed Transaction,billing_recovery,CUST-066830da,SMB,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",1,398.0,756.1999999999999,High,0.95,Billing Automation,2 failed transaction(s) totalling $398.00.,718.3899999999999,Medium
REC_002,Automated Payment Recovery — Failed Transaction,billing_recovery,CUST-0f7f7063,Mid-Market,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",1,398.0,756.1999999999999,High,0.95,Billing Automation,2 failed transaction(s) totalling $398.00.,718.3899999999999,Medium
REC_002,Automated Payment Recovery — Failed Transaction,billing_recovery,CUST-1670f047,SMB,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",1,398.0,756.1999999999999,High,0.95,Billing Automation,2 failed transaction(s) totalling $398.00.,718.3899999999999,Medium
REC_002,Automated Payment Recovery — Failed Transaction,billing_recovery,CUST-1847564d,SMB,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",1,398.0,756.1999999999999,High,0.95,Billing Automation,2 failed transaction(s) totalling $398.00.,718.3899999999999,Medium
REC_002,Automated Payment Recovery — Failed Transaction,billing_recovery,CUST-1eaf0934,Startup,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",1,398.0,756.1999999999999,High,0.95,Billing Automation,2 failed transaction(s) totalling $398.00.,718.3899999999999,Medium
REC_002,Automated Payment Recovery — Failed Transaction,billing_recovery,CUST-24728d1d,SMB,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",1,398.0,756.1999999999999,High,0.95,Billing Automation,2 failed transaction(s) totalling $398.00.,718.3899999999999,Medium
